first_name,last_name,full_name,department,organization,country,leader,times_cited,team_id,position,api_name
Surbhi,Rathi,"Surbhi, Rathi",Pediat,Topiwala Natl Med Coll & BYL Nair Charitable Hosp,India,"Kshitija N, Mahajan",0,2770,other,Surbhi
Kshitija N,Mahajan,"Kshitija N, Mahajan",Anesthesiol,LTMMC & Gen Hosp Sion,India,"Kshitija N, Mahajan",0,2770,leader,Kshitija
Shailesh C,Mohite,"Shailesh C, Mohite",FMT,Topiwala Natl Med Coll & BYL Nair Charitable Hosp,India,"Kshitija N, Mahajan",0,2770,last,Shailesh
Shahzaib,Ahamad,"Shahzaib, Ahamad",Translat Bioinformat Grp,Int Ctr Genet Engn & Biotechnol,India,"Dinesh, Gupta",2,2771,first,Shahzaib
Hema,Kanipakam,"Hema, Kanipakam",Translat Bioinformat Grp,Int Ctr Genet Engn & Biotechnol,India,"Dinesh, Gupta",2,2771,other,Hema
Shweta,Birla,"Shweta, Birla",Translat Bioinformat Grp,Int Ctr Genet Engn & Biotechnol,India,"Dinesh, Gupta",2,2771,other,Shweta
Md Shaukat,Ali,"Md Shaukat, Ali",Translat Bioinformat Grp,Int Ctr Genet Engn & Biotechnol,India,"Dinesh, Gupta",2,2771,other,Md
Dinesh,Gupta,"Dinesh, Gupta",Translat Bioinformat Grp,Int Ctr Genet Engn & Biotechnol,India,"Dinesh, Gupta",2,2771,"last, leader",Dinesh
Ranjana,Bhandari,"Ranjana, Bhandari",UGC Ctr Adv Study,Panjab Univ,India,"Anurag, Kuhad",4,2772,first,Ranjana
Garima,Khanna,"Garima, Khanna",UGC Ctr Adv Study,Panjab Univ,India,"Anurag, Kuhad",4,2772,other,Garima
Anurag,Kuhad,"Anurag, Kuhad",UGC Ctr Adv Study,Panjab Univ,India,"Anurag, Kuhad",4,2772,"last, leader",Anurag
Heerak,Chugh,"Heerak, Chugh",Chem,Univ Delhi,India,"Ramesh, Chandra",4,2773,first,Heerak
Amardeep,Awasthi,"Amardeep, Awasthi",Chem,Univ Delhi,India,"Ramesh, Chandra",4,2773,other,Amardeep
Yashi,Agarwal,"Yashi, Agarwal",Chem,Univ Delhi,India,"Ramesh, Chandra",4,2773,other,Yashi
Ramesh,Chandra,"Ramesh, Chandra",Chem,Univ Delhi,India,"Ramesh, Chandra",4,2773,leader,Ramesh
Ramesh,Chandra,"Ramesh, Chandra",Dr BR Ambedkar Ctr Biomed Res,Univ Delhi,India,"Ramesh, Chandra",4,2773,leader,Ramesh
Rajesh K,Gaur,"Rajesh K, Gaur",Div Med Oncol,Univ Southern Calif,USA,"Ramesh, Chandra",4,2773,other,Rajesh
Gagan,Dhawan,"Gagan, Dhawan",Acharya Narendra Dev Coll,Univ Delhi,India,"Ramesh, Chandra",4,2773,last,Gagan
Revathy,Nadhan,"Revathy, Nadhan",Canc Res Program,Rajiv Gandhi Ctr Biotechnol,India,"Priya, Srinivas",1,2774,first,Revathy
Dipyaman,Patra,"Dipyaman, Patra",Canc Res Program,Rajiv Gandhi Ctr Biotechnol,India,"Priya, Srinivas",1,2774,other,Dipyaman
Neethu,Krishnan,"Neethu, Krishnan",Canc Res Program,Rajiv Gandhi Ctr Biotechnol,India,"Priya, Srinivas",1,2774,other,Neethu
Arathi,Rajan,"Arathi, Rajan",Canc Res Program,Rajiv Gandhi Ctr Biotechnol,India,"Priya, Srinivas",1,2774,other,Arathi
Priya,Srinivas,"Priya, Srinivas",Canc Res Program,Rajiv Gandhi Ctr Biotechnol,India,"Priya, Srinivas",1,2774,leader,Priya
Srinivas,Gopala,"Srinivas, Gopala",Biochem,Sree Chitra Tirunal Inst Med Sci & Technol,India,"Priya, Srinivas",1,2774,other,Srinivas
Dashnamoorthy,Ravi,"Dashnamoorthy, Ravi",Rutgers Canc Inst New Jersey,Rutgers Robert Wood Johnson Med Sch,USA,"Priya, Srinivas",1,2774,last,Dashnamoorthy
Shaik Mahammad,Nayeem,"Shaik Mahammad, Nayeem",Phys,KRK Govt Degree Coll,India,"Shaik Mahammad, Nayeem",1,2775,"first, leader",Shaik
Ershad Mohammed,Sohail,"Ershad Mohammed, Sohail",Banjara Hills,Virinchi Super Specialty Hosp,India,"Shaik Mahammad, Nayeem",1,2775,other,Ershad
Gajjela Priyanka,Sudhir,"Gajjela Priyanka, Sudhir",Narasaraopet 522601,GBR Super Specialty Hosp,India,"Shaik Mahammad, Nayeem",1,2775,other,Gajjela
Munnangi Srinivasa,Reddy,"Munnangi Srinivasa, Reddy",Chem,TRR Govt Degree Coll,India,"Shaik Mahammad, Nayeem",1,2775,last,Munnangi
Srichandan,Padhi,"Srichandan, Padhi",Reg Ctr,Inst Bioresources & Sustainable Dev,India,"Amit Kumar, Rai",3,2776,first,Srichandan
Amit Kumar,Rai,"Amit Kumar, Rai",Reg Ctr,Inst Bioresources & Sustainable Dev,India,"Amit Kumar, Rai",3,2776,leader,Amit
Marco,Masi,"Marco, Masi",Chem Sci,Univ Naples Federico II,Italy,"Amit Kumar, Rai",3,2776,other,Marco
Antonio,Evidente,"Antonio, Evidente",Chem Sci,Univ Naples Federico II,Italy,"Amit Kumar, Rai",3,2776,other,Antonio
Yallappa,Rajashekar,"Yallappa, Rajashekar",Takeylpat 795001,Inst Bioresources & Sustainable Dev,India,"Amit Kumar, Rai",3,2776,last,Yallappa
M,Pooja,"M, Pooja",Inst Pharmaceut Technol,Sri Padmavati Mahila Visvavidyalayam Womens Univ,India,"M, Pooja",1,2777,"first, leader",Pooja
Sujatha,Dodoala,"Sujatha, Dodoala",Inst Pharmaceut Technol,Sri Padmavati Mahila Visvavidyalayam Womens Univ,India,"M, Pooja",1,2777,other,Sujatha
Bharathi,Koganti,"Bharathi, Koganti",Inst Pharmaceut Technol,Sri Padmavati Mahila Visvavidyalayam Womens Univ,India,"M, Pooja",1,2777,other,Bharathi
Gangavaram Jyothi,Reddy,"Gangavaram Jyothi, Reddy",Pharmacol,Sri Venkateswara Univ,India,"M, Pooja",1,2777,other,Gangavaram
Kanipakam,Hema,"Kanipakam, Hema",Translat Bioinformat Grp,Int Ctr Genet Engn & Biotechnol,India,"M, Pooja",1,2777,last,Kanipakam
Harmanjit,Singh,"Harmanjit, Singh",Pharmacol,Govt Med Coll & Hosp,India,"Ashish Kumar, Kakkar",5,2778,first,Harmanjit
Prerna,Chauhan,"Prerna, Chauhan",Pharmacol,All India Inst Med Sci,India,"Ashish Kumar, Kakkar",5,2778,other,Prerna
Ashish Kumar,Kakkar,"Ashish Kumar, Kakkar",Pharmacol,Postgrad Inst Med Educ & Res,India,"Ashish Kumar, Kakkar",5,2778,"last, leader",Ashish
Himanshu G,Toor,"Himanshu G, Toor",Ashok & Rita Patel Inst Integrated Study & Res Bi,Charutar Vidya Mandal Univ,India,"Devjani I, Banerjee",2,2779,first,Himanshu
Himanshu G,Toor,"Himanshu G, Toor",Anand,Sardar Patel Univ,India,"Devjani I, Banerjee",2,2779,other,Himanshu
Devjani I,Banerjee,"Devjani I, Banerjee",Fac Sci,Maharaja Sayajirao Univ Baroda,India,"Devjani I, Banerjee",2,2779,leader,Devjani
Siddhi A,Darji,"Siddhi A, Darji",Fac Sci,Maharaja Sayajirao Univ Baroda,India,"Devjani I, Banerjee",2,2779,other,Siddhi
Soumya Lipsa,Rath,"Soumya Lipsa, Rath",Warangal 506004,Natl Inst Technol,India,"Devjani I, Banerjee",2,2779,last,Soumya
S J Jenepha,Mary,"S J Jenepha, Mary",Phys & Res Ctr,Scott Christian Coll Autonomous,India,"C, James",3,2780,first,Mary
C,James,"C, James",Phys & Res Ctr,Scott Christian Coll Autonomous,India,"C, James",3,2780,leader,James
S J Jenepha,Mary,"S J Jenepha, Mary",Tirunelveli 627012,Affiliated Manonmaniam Sundamar Univ,India,"C, James",3,2780,other,Mary
C,James,"C, James",Tirunelveli 627012,Affiliated Manonmaniam Sundamar Univ,India,"C, James",3,2780,leader,James
Mohd Usman Mohd,Siddique,"Mohd Usman Mohd, Siddique",Pharmaceut Chem,Shri Vile Parle Kelavani Mandals Inst Pharm,India,"C, James",3,2780,other,Mohd
Sayantan,Pradhan,"Sayantan, Pradhan",Chem,Jadavpur Univ,India,"C, James",3,2780,other,Sayantan
Mohd Usman Mohd,Siddique,"Mohd Usman Mohd, Siddique",Pharmaceut Sci & Technol,Birla Inst Technol,India,"C, James",3,2780,other,Mohd
Venkatesan,Jayaprakash,"Venkatesan, Jayaprakash",Pharmaceut Sci & Technol,Birla Inst Technol,India,"C, James",3,2780,last,Venkatesan
M,Senthilraja,"M, Senthilraja",Pharmaceut Chem,JKK Nattraja Coll Pharm,India,"M, Senthilraja",0,2781,"first, leader",Senthilraja
Anshuman,Chandra,"Anshuman, Chandra",Sch Biotechnol,Gautam Buddha Univ,India,"Nagendra, Singh",1,2782,first,Anshuman
Vaishali,Gurjar,"Vaishali, Gurjar",Sch Biotechnol,Gautam Buddha Univ,India,"Nagendra, Singh",1,2782,other,Vaishali
Imteyaz,Qamar,"Imteyaz, Qamar",Sch Biotechnol,Gautam Buddha Univ,India,"Nagendra, Singh",1,2782,other,Imteyaz
Nagendra,Singh,"Nagendra, Singh",Sch Biotechnol,Gautam Buddha Univ,India,"Nagendra, Singh",1,2782,leader,Nagendra
Mohammad Z,Ahmed,"Mohammad Z, Ahmed",Coll Pharm,King Saud Univ,Arabia,"Nagendra, Singh",1,2782,other,Mohammad
Ali S,Alqahtani,"Ali S, Alqahtani",Coll Pharm,King Saud Univ,Arabia,"Nagendra, Singh",1,2782,last,Ali
Gaurav S,Rai,"Gaurav S, Rai",Univ Sch Sci,Gujarat Univ,India,"Jayesh J, Maru",0,2783,first,Gaurav
Jayesh J,Maru,"Jayesh J, Maru",Univ Sch Sci,Gujarat Univ,India,"Jayesh J, Maru",0,2783,"last, leader",Jayesh
Vanderlan Nogueira,Holanda,"Vanderlan Nogueira, Holanda",Ctr Biociencias,Univ Fed Pernambuco,Brazil,"Vanderlan Nogueira, Holanda",0,2784,"first, leader",Vanderlan
Vera Lucia de Menezes,Lima,"Vera Lucia de Menezes, Lima",Ctr Biociencias,Univ Fed Pernambuco,Brazil,"Vanderlan Nogueira, Holanda",0,2784,other,Vera
Vanderlan Nogueira,Holanda,"Vanderlan Nogueira, Holanda",Lab Biol Celular Patogenos,IAM FIOCRUZ PE,Brazil,"Vanderlan Nogueira, Holanda",0,2784,leader,Vanderlan
Elton Marlon de Araujo,Lima,"Elton Marlon de Araujo, Lima",Lab Biol Celular Patogenos,IAM FIOCRUZ PE,Brazil,"Vanderlan Nogueira, Holanda",0,2784,other,Elton
Welson Vicente,da Silva,"Welson Vicente, da Silva",Lab Biol Celular Patogenos,IAM FIOCRUZ PE,Brazil,"Vanderlan Nogueira, Holanda",0,2784,other,Welson
Regina Celia Bressan Queiroz,de Figueiredo,"Regina Celia Bressan Queiroz, de Figueiredo",Lab Biol Celular Patogenos,IAM FIOCRUZ PE,Brazil,"Vanderlan Nogueira, Holanda",0,2784,other,Regina
Elton Marlon de Araujo,Lima,"Elton Marlon de Araujo, Lima",Ctr Ciencias Exatas & Nat,Univ Fed Pernambuco,Brazil,"Vanderlan Nogueira, Holanda",0,2784,other,Elton
Rafael Trindade,Maia,"Rafael Trindade, Maia",Ctr Desenvolvimento Sustentavel Semiarido,Univ Fed Campina Grande,Brazil,"Vanderlan Nogueira, Holanda",0,2784,other,Rafael
Rafael de Lima,Medeiros,"Rafael de Lima, Medeiros",Inst Fis,Univ Fed Alagoas,Brazil,"Vanderlan Nogueira, Holanda",0,2784,other,Rafael
Arabinda,Ghosh,"Arabinda, Ghosh",Bot,Gauhati Univ,India,"Vanderlan Nogueira, Holanda",0,2784,last,Arabinda
Thanigaimalai,Pillaiyar,"Thanigaimalai, Pillaiyar",PharmaCtr Bonn,Univ Bonn,Germany,"Thanigaimalai, Pillaiyar",15,2785,"first, leader",Thanigaimalai
Sangeetha,Meenakshisundaram,"Sangeetha, Meenakshisundaram",Chem,Sri Krishna Coll Engn & Technol,India,"Thanigaimalai, Pillaiyar",15,2785,other,Sangeetha
Manoj,Manickam,"Manoj, Manickam",Chem,PSG Inst Technol & Appl Res,India,"Thanigaimalai, Pillaiyar",15,2785,other,Manoj
Murugesan,Sankaranarayanan,"Murugesan, Sankaranarayanan",Pharm,Birla Inst Technol & Sci Pilani,India,"Thanigaimalai, Pillaiyar",15,2785,last,Murugesan
Manojit,Bhattacharya,"Manojit, Bhattacharya",Chuncheon Sacred Heart Hosp,Hallym Univ,Korea,"Sang Soo, Lee",128,2786,first,Manojit
Ashish R,Sharma,"Ashish R, Sharma",Chuncheon Sacred Heart Hosp,Hallym Univ,Korea,"Sang Soo, Lee",128,2786,other,Ashish
Sang Soo,Lee,"Sang Soo, Lee",Chuncheon Sacred Heart Hosp,Hallym Univ,Korea,"Sang Soo, Lee",128,2786,leader,Sang
Chiranjib,Chakraborty,"Chiranjib, Chakraborty",Chuncheon Sacred Heart Hosp,Hallym Univ,Korea,"Sang Soo, Lee",128,2786,other,Chiranjib
Manojit,Bhattacharya,"Manojit, Bhattacharya",Zool,Vidyasagar Univ,India,"Sang Soo, Lee",128,2786,other,Manojit
Prasanta,Patra,"Prasanta, Patra",Zool,Vidyasagar Univ,India,"Sang Soo, Lee",128,2786,other,Prasanta
Pratik,Ghosh,"Pratik, Ghosh",Zool,Vidyasagar Univ,India,"Sang Soo, Lee",128,2786,other,Pratik
Bidhan C,Patra,"Bidhan C, Patra",Zool,Vidyasagar Univ,India,"Sang Soo, Lee",128,2786,other,Bidhan
Garima,Sharma,"Garima, Sharma",Coll Pharm,Kangwon Natl Univ,Korea,"Sang Soo, Lee",128,2786,other,Garima
Chiranjib,Chakraborty,"Chiranjib, Chakraborty",Sch Life Sci & Biotechnol,Adamas Univ,India,"Sang Soo, Lee",128,2786,last,Chiranjib
Arun,Wilson,"Arun, Wilson",Infect Dis,Aster Medc,India,"Balram, Rathish",2,2787,first,Arun
Anup,Warrier,"Anup, Warrier",Infect Dis,Aster Medc,India,"Balram, Rathish",2,2787,other,Anup
Balram,Rathish,"Balram, Rathish",Aster Medc,Dept Internal Med,India,"Balram, Rathish",2,2787,"last, leader",Balram
Vipul,Kumar,"Vipul, Kumar",Biochem Engn & Biotechnol,Indian Inst Technol IIT Delhi,India,"Durai, Sundar",59,2788,first,Vipul
Durai,Sundar,"Durai, Sundar",Biochem Engn & Biotechnol,Indian Inst Technol IIT Delhi,India,"Durai, Sundar",59,2788,leader,Durai
Jaspreet Kaur,Dhanjal,"Jaspreet Kaur, Dhanjal",DBT AIST Int Ctr Translat & Environm Res DAICTR,Natl Inst Adv Ind Sci & Technol,Japan,"Durai, Sundar",59,2788,other,Jaspreet
Sunil C,Kaul,"Sunil C, Kaul",DBT AIST Int Ctr Translat & Environm Res DAICTR,Natl Inst Adv Ind Sci & Technol,Japan,"Durai, Sundar",59,2788,other,Sunil
Renu,Wadhwa,"Renu, Wadhwa",DBT AIST Int Ctr Translat & Environm Res DAICTR,Natl Inst Adv Ind Sci & Technol,Japan,"Durai, Sundar",59,2788,last,Renu
Santosh K,Maurya,"Santosh K, Maurya",Genet Sect,Aligarh Muslim Univ,India,"Hifzur R, Siddique",7,2789,first,Santosh
Hifzur R,Siddique,"Hifzur R, Siddique",Genet Sect,Aligarh Muslim Univ,India,"Hifzur R, Siddique",7,2789,leader,Hifzur
Akhilesh Kumar,Maurya,"Akhilesh Kumar, Maurya",Prayagraj,Indian Inst Informat Technol Allahabad,India,"Hifzur R, Siddique",7,2789,other,Akhilesh
Nidhi,Mishra,"Nidhi, Mishra",Prayagraj,Indian Inst Informat Technol Allahabad,India,"Hifzur R, Siddique",7,2789,last,Nidhi
Padmanabha,Shenoy,"Padmanabha, Shenoy",Cochin,Ctr Arthrit & Rheumatism Excellence CARE,India,"Padmanabha, Shenoy",12,2790,"first, leader",Padmanabha
Aby,Paul,"Aby, Paul",Cochin,Ctr Arthrit & Rheumatism Excellence CARE,India,"Padmanabha, Shenoy",12,2790,other,Aby
Teny Grace,Skaria,"Teny Grace, Skaria",Cochin,Ctr Arthrit & Rheumatism Excellence CARE,India,"Padmanabha, Shenoy",12,2790,other,Teny
Joel,Joby,"Joel, Joby",Cochin,Ctr Arthrit & Rheumatism Excellence CARE,India,"Padmanabha, Shenoy",12,2790,other,Joel
Bazil,Alias,"Bazil, Alias",Cochin,Ctr Arthrit & Rheumatism Excellence CARE,India,"Padmanabha, Shenoy",12,2790,other,Bazil
Sakir,Ahmed,"Sakir, Ahmed",Kalinga Inst Med Sci KIMS,KIIT Univ,India,"Padmanabha, Shenoy",12,2790,last,Sakir
Vineeta,Ojha,"Vineeta, Ojha",Cardiovasc Radiol & Endovasc Intervent,All India Inst Med Sci,India,"Sanjeev, Kumar",41,2791,first,Vineeta
Niraj Nirmal,Pandey,"Niraj Nirmal, Pandey",Cardiovasc Radiol & Endovasc Intervent,All India Inst Med Sci,India,"Sanjeev, Kumar",41,2791,other,Niraj
Sanjiv,Sharma,"Sanjiv, Sharma",Cardiovasc Radiol & Endovasc Intervent,All India Inst Med Sci,India,"Sanjeev, Kumar",41,2791,other,Sanjiv
Sanjeev,Kumar,"Sanjeev, Kumar",Cardiovasc Radiol & Endovasc Intervent,All India Inst Med Sci,India,"Sanjeev, Kumar",41,2791,leader,Sanjeev
Avinash,Mani,"Avinash, Mani",Cardiol,Sri Chitra Tirunal Inst Med Sci & Technol,India,"Sanjeev, Kumar",41,2791,last,Avinash
R,Sujath,"R, Sujath",Vellore,Vellore Inst Technol,India,"Jyotir Moy, Chatterjee",31,2792,first,Sujath
Jyotir Moy,Chatterjee,"Jyotir Moy, Chatterjee",Kathmandu,Lord Buddha Educ Fdn,Nepal,"Jyotir Moy, Chatterjee",31,2792,leader,Jyotir
Aboul Ella,Hassanien,"Aboul Ella, Hassanien",Fac Comp & Artificial Intelligence,Cairo Univ,Egypt,"Jyotir Moy, Chatterjee",31,2792,other,Aboul
Aboul Ella,Hassanien,"Aboul Ella, Hassanien",Giza,Sci Res Grp Egypt SRGE,Egypt,"Jyotir Moy, Chatterjee",31,2792,last,Aboul
Ashish,Gulia,"Ashish, Gulia",Surg Oncol,Tata Mem Hosp,India,"Ashish, Gulia",4,2793,"first, leader",Ashish
Ashish,Gulia,"Ashish, Gulia",Mumbai,Homi Bhabha Natl Inst HBNI,India,"Ashish, Gulia",4,2793,leader,Ashish
Amit,Janu,"Amit, Janu",Mumbai,Homi Bhabha Natl Inst HBNI,India,"Ashish, Gulia",4,2793,other,Amit
Ramandeep Singh,Arora,"Ramandeep Singh, Arora",Paediat Oncol,Max Super Special Hosp,India,"Ashish, Gulia",4,2793,other,Ramandeep
Pankaj Kumar,Panda,"Pankaj Kumar, Panda",Clin Res,Apollo Proton Canc Ctr,India,"Ashish, Gulia",4,2793,other,Pankaj
Anand,Raja,"Anand, Raja",Surg Oncol,Canc Inst WIA,India,"Ashish, Gulia",4,2793,other,Anand
Akshay,Tiwari,"Akshay, Tiwari",Musculoskeletal Oncol,Max Inst Canc Care,India,"Ashish, Gulia",4,2793,other,Akshay
Sameer,Bakhshi,"Sameer, Bakhshi",Dr BRA Inst Rotary Canc Hosp,All India Inst Med Sci AIIMS,India,"Ashish, Gulia",4,2793,other,Sameer
Naveen,Salins,"Naveen, Salins",Kasturba Med Coll,MAHE,India,"Ashish, Gulia",4,2793,other,Naveen
Vineeta,Goel,"Vineeta, Goel",Radiat Oncol,Max Super Special Hosp,India,"Ashish, Gulia",4,2793,other,Vineeta
Amit,Janu,"Amit, Janu",Radiol,Tata Mem Hosp,India,"Ashish, Gulia",4,2793,last,Amit
Sonu,Bhaskar,"Sonu, Bhaskar",Pandem Hlth Syst REsilience Program REPROGRAM Con,REPROGRAM Acute Care Sub Comm,Australia,"Sonu, Bhaskar",19,2794,"first, leader",Sonu
Divyansh,Sharma,"Divyansh, Sharma",Pandem Hlth Syst REsilience Program REPROGRAM Con,REPROGRAM Acute Care Sub Comm,Australia,"Sonu, Bhaskar",19,2794,other,Divyansh
Antony H,Walker,"Antony H, Walker",Pandem Hlth Syst REsilience Program REPROGRAM Con,REPROGRAM Acute Care Sub Comm,Australia,"Sonu, Bhaskar",19,2794,other,Antony
Mark,McDonald,"Mark, McDonald",Pandem Hlth Syst REsilience Program REPROGRAM Con,REPROGRAM Acute Care Sub Comm,Australia,"Sonu, Bhaskar",19,2794,other,Mark
Bella,Huasen,"Bella, Huasen",Pandem Hlth Syst REsilience Program REPROGRAM Con,REPROGRAM Acute Care Sub Comm,Australia,"Sonu, Bhaskar",19,2794,other,Bella
Abilash,Haridas,"Abilash, Haridas",Pandem Hlth Syst REsilience Program REPROGRAM Con,REPROGRAM Acute Care Sub Comm,Australia,"Sonu, Bhaskar",19,2794,other,Abilash
Manoj Kumar,Mahata,"Manoj Kumar, Mahata",Pandem Hlth Syst REsilience Program REPROGRAM Con,REPROGRAM Acute Care Sub Comm,Australia,"Sonu, Bhaskar",19,2794,other,Manoj
Pascal,Jabbour,"Pascal, Jabbour",Pandem Hlth Syst REsilience Program REPROGRAM Con,REPROGRAM Acute Care Sub Comm,Australia,"Sonu, Bhaskar",19,2794,other,Pascal
Sonu,Bhaskar,"Sonu, Bhaskar",Neurol,Liverpool Hosp,Australia,"Sonu, Bhaskar",19,2794,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",Neurovasc Imaging Lab,Ingham Inst Appl Med Res,Australia,"Sonu, Bhaskar",19,2794,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",NSW Brain Clot Bank,Ingham Inst Appl Med Res,Australia,"Sonu, Bhaskar",19,2794,leader,Sonu
Sonu,Bhaskar,"Sonu, Bhaskar",UNSW Med,Univ New South Wales Sydney,Australia,"Sonu, Bhaskar",19,2794,leader,Sonu
Divyansh,Sharma,"Divyansh, Sharma",UNSW Med,Univ New South Wales Sydney,Australia,"Sonu, Bhaskar",19,2794,other,Divyansh
Antony H,Walker,"Antony H, Walker",Lancashire Cardiac Ctr,Blackpool Victoria Hosp,England,"Sonu, Bhaskar",19,2794,other,Antony
Mark,McDonald,"Mark, McDonald",Neurol,Univ Virginia,USA,"Sonu, Bhaskar",19,2794,other,Mark
Bella,Huasen,"Bella, Huasen",Intervent Neuroradiol,Lancashire Univ Teaching Hosp,England,"Sonu, Bhaskar",19,2794,other,Bella
Abilash,Haridas,"Abilash, Haridas",Pediat Neurosurg Cerebrovasc & Skull Base Neurosu,St Josephs Hosp,USA,"Sonu, Bhaskar",19,2794,other,Abilash
Manoj Kumar,Mahata,"Manoj Kumar, Mahata",Stroke & Neurointervent,Woodlands Multispecial Hosp Ltd,India,"Sonu, Bhaskar",19,2794,other,Manoj
Pascal,Jabbour,"Pascal, Jabbour",Div Neurovasc Surg & Endovasc Neurosurg,Thomas Jefferson Univ,USA,"Sonu, Bhaskar",19,2794,other,Pascal
Pascal,Jabbour,"Pascal, Jabbour",Philadelphia,Jefferson Hosp Neurosci,USA,"Sonu, Bhaskar",19,2794,last,Pascal
Mohit,Varshney,"Mohit, Varshney",Psychiat,Inst Liver & Biliary Sci ILBS,India,"Mohit, Varshney",55,2795,"first, leader",Mohit
Jithin Thomas,Parel,"Jithin Thomas, Parel",Coll Nursing,Inst Liver & Biliary Sci LBS,India,"Mohit, Varshney",55,2795,other,Jithin
Neeraj,Raizada,"Neeraj, Raizada",Epidemiol & Clin Res,Inst Liver & Biliary Sci ILBS,India,"Mohit, Varshney",55,2795,other,Neeraj
Shiv Kumar,Sarin,"Shiv Kumar, Sarin",Hepatol,Inst Liver & Biliary Sci ILBS,India,"Mohit, Varshney",55,2795,last,Shiv
Abdul,Rauf,"Abdul, Rauf",Pediat,Baby Mem Hosp,India,"Abdul, Rauf",39,2796,"first, leader",Abdul
Ajay,Vijayan,"Ajay, Vijayan",Pediat,Baby Mem Hosp,India,"Abdul, Rauf",39,2796,other,Ajay
Shaji Thomas,John,"Shaji Thomas, John",Pediat,Baby Mem Hosp,India,"Abdul, Rauf",39,2796,other,Shaji
Raghuram,Krishnan,"Raghuram, Krishnan",Cardiol,Baby Mem Hosp,India,"Abdul, Rauf",39,2796,other,Raghuram
Abdul,Latheef,"Abdul, Latheef",Pediat,Santi Hosp,India,"Abdul, Rauf",39,2796,last,Abdul
Dolar,Doshi,"Dolar, Doshi",Publ Hlth Dent,Govt Dent Coll & Hosp,India,"Dolar, Doshi",28,2797,"first, leader",Dolar
Jagadeeswara Rao,Sukhabogi,"Jagadeeswara Rao, Sukhabogi",Publ Hlth Dent,Govt Dent Coll & Hosp,India,"Dolar, Doshi",28,2797,other,Jagadeeswara
Parupalli,Karunakar,"Parupalli, Karunakar",Conservat Dent & Endodont,Panineeya Inst Dent Sci & Hosp,India,"Dolar, Doshi",28,2797,other,Parupalli
Jammula Surya,Prasanna,"Jammula Surya, Prasanna",Periodont,Panineeya Inst Dent Sci & Hosp,India,"Dolar, Doshi",28,2797,other,Jammula
Sheshadri Vishnu,Mahajan,"Sheshadri Vishnu, Mahajan",Ophthalmol,BMC,India,"Dolar, Doshi",28,2797,last,Sheshadri
A J,Venkatakrishnan,"A J, Venkatakrishnan",Cambridge,Nference,USA,"Venky, Soundararajan",19,2798,first,Venkatakrishnan
Arjun,Puranik,"Arjun, Puranik",Cambridge,Nference,USA,"Venky, Soundararajan",19,2798,other,Arjun
David,Zemmour,"David, Zemmour",Cambridge,Nference,USA,"Venky, Soundararajan",19,2798,other,David
Dariusz K,Murakowski,"Dariusz K, Murakowski",Cambridge,Nference,USA,"Venky, Soundararajan",19,2798,other,Dariusz
Tyler,Wagner,"Tyler, Wagner",Cambridge,Nference,USA,"Venky, Soundararajan",19,2798,other,Tyler
Enrique,Garcia Rivera,"Enrique, Garcia Rivera",Cambridge,Nference,USA,"Venky, Soundararajan",19,2798,other,Enrique
Hugo,Solomon,"Hugo, Solomon",Cambridge,Nference,USA,"Venky, Soundararajan",19,2798,other,Hugo
Venky,Soundararajan,"Venky, Soundararajan",Cambridge,Nference,USA,"Venky, Soundararajan",19,2798,leader,Venky
Akash,Anand,"Akash, Anand",Bengaluru,Nference Labs,India,"Venky, Soundararajan",19,2798,other,Akash
Ramakrishna,Chilaka,"Ramakrishna, Chilaka",Bengaluru,Nference Labs,India,"Venky, Soundararajan",19,2798,other,Ramakrishna
Abhinav,Garg,"Abhinav, Garg",Bengaluru,Nference Labs,India,"Venky, Soundararajan",19,2798,other,Abhinav
Rakesh,Barve,"Rakesh, Barve",Bengaluru,Nference Labs,India,"Venky, Soundararajan",19,2798,other,Rakesh
Xiang,Yao,"Xiang, Yao",Janssen Pharmaceut Co,Johnson & Johnson J&J,USA,"Venky, Soundararajan",19,2798,other,Xiang
Xiaoying,Wu,"Xiaoying, Wu",Janssen Pharmaceut Co,Johnson & Johnson J&J,USA,"Venky, Soundararajan",19,2798,other,Xiaoying
Kristopher,Standish,"Kristopher, Standish",Janssen Pharmaceut Co,Johnson & Johnson J&J,USA,"Venky, Soundararajan",19,2798,other,Kristopher
Anuli,Anyanwu Ofili,"Anuli, Anyanwu Ofili",Janssen Pharmaceut Co,Johnson & Johnson J&J,USA,"Venky, Soundararajan",19,2798,other,Anuli
Najat,Khan,"Najat, Khan",Janssen Pharmaceut Co,Johnson & Johnson J&J,USA,"Venky, Soundararajan",19,2798,other,Najat
Bharathwaj,Raghunathan,"Bharathwaj, Raghunathan",Toronto,Nference,Canada,"Venky, Soundararajan",19,2798,last,Bharathwaj
Raghuvir,Keni,"Raghuvir, Keni",Manipal Coll Pharmaceut Sci,Manipal Acad Higher Educ,India,"Krishnadas, Nandakumar",24,2799,first,Raghuvir
Pawan Ganesh,Nayak,"Pawan Ganesh, Nayak",Manipal Coll Pharmaceut Sci,Manipal Acad Higher Educ,India,"Krishnadas, Nandakumar",24,2799,other,Pawan
